Step ID,Problem Hierarchy,Problem Name,Max Problem View,Step Name,,,Avg Incorrects,Avg Hints,Avg Corrects,% First Attempt Incorrects,% First Attempt Hints,% First Attempt Corrects,Avg Step Duration (sec),Avg Correct Step Duration (sec),Avg Error Step Duration (sec),Total Students,Total Opportunities,KC(Paragraph Based 16 clusters)
337fcd10ea35d451ca740adce063c584,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q16_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q16,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q16,0.086,0,0.914,8.6022,0,91.3978,20.614,20.443,21.833,93,93,water
a54e16a0fe36ab7000730a24cc47dd23,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q17_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q17,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q17,0.1263,0,0.8737,12.6316,0,87.3684,22.971,24.311,14.392,95,95,water
29a78b0884eec67faa9eb33f040b7778,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q18_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q18,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q18,0.6437,0,0.3563,64.3678,0,35.6322,21.22,15.483,24.422,87,87,water
d7f7ca51fbf8da345d8a3b7f103091e4,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q19_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q19,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q19,0,0,1,0,0,100,23.012,23.012,,100,100,enzyme
dc8290f85ea89bcae1ebfb33514a7339,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q1_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q1,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q1,0.0723,0,0.9277,7.2289,0,92.7711,21.196,21.313,19.867,83,83,lipids
21f34e89cac230d6ec2a09f177d8c95f,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,5,u3_biomacromolecules_unit_quiz_pool_q20_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q20,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q20,0.2273,0,0.7727,22.7273,0,77.2727,21.518,20.192,26.201,88,88,water
11bf461a6528916c4521a0745509e3c5,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q21_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q21,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q21,0.7742,0,0.2258,77.4194,0,22.5806,23.427,19.94,24.511,93,93,water
4cfd4e57961df157067f02f2574f3804,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q22_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q22,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q22,0.3235,0,0.6765,32.3529,0,67.6471,21.57,22.191,20.395,102,102,water
b45912e5fe0d95a82228f760fbda8db3,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q23_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q23,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q23,0.4048,0,0.5952,40.4762,0,59.5238,21.676,22.326,20.868,84,84,energy
4180156e85e18efb300b74e219ef2528,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q24_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q24,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q24,0.0698,0,0.9302,6.9767,0,93.0233,24.828,25.611,16.367,86,86,biology
97235b4251eb2a44b968f2973c591021,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q25_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q25,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q25,0.1818,0,0.8182,18.1818,0,81.8182,23.124,24.215,15.731,88,88,protein
43f6307f4460ba12d66b290aac2f3b97,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q26_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q26,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q26,0.01,0,0.99,1,0,99,22.872,22.897,20.833,100,100,water
1df3142d4986ececc91b95a2a2afaacd,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,5,u3_biomacromolecules_unit_quiz_pool_q27_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q27,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q27,0.0306,0,0.9694,3.0612,0,96.9388,24.417,24.548,19.416,98,98,enzyme
d1efcb968c01b58a02b785eca006b377,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q28_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q28,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q28,0.2759,0,0.7241,27.5862,0,72.4138,24.069,25.221,21.281,87,87,membrane
dcb342ca35c5f87b7d6f635ad4611ebf,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q29_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q29,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q29,0.0465,0,0.9535,4.6512,0,95.3488,22.424,21.835,35.389,86,86,water
18869d30a926decc7bbef3527695f6cd,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,2,u3_biomacromolecules_unit_quiz_pool_q2a_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q2a,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q2a,0.1429,0,0.8571,14.2857,0,85.7143,24.876,23.904,30.517,91,91,water
1de82f80e500bbb533d869e5ffafb2af,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q30_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q30,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q30,0.3208,0,0.6792,32.0755,0,67.9245,23.973,25.548,20.62,106,106,enzyme
b9eeb852be0826be18c023e8b4e2ee4d,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q31_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q31,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q31,0.1364,0,0.8636,13.6364,0,86.3636,24.809,24.14,28.75,88,88,structure
c4e99f1f85276d5f57144f2b96e58067,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q32_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q32,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q32,0.3721,0,0.6279,37.2093,0,62.7907,23.1,22.623,23.863,86,86,enzyme
3c76d46fef86a36d06c9c96e2ab8d5b8,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q33_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q33,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q33,0.5054,0,0.4946,50.5376,0,49.4624,25.249,24.542,26.02,93,93,enzyme
3670f3d63c89f7ae838a7823de224672,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,5,u3_biomacromolecules_unit_quiz_pool_q3a_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q3a,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q3a,0.0889,0,0.9111,8.8889,0,91.1111,22.119,21.725,26,90,90,lipids
7eb6ceb595283375c3cd413696f74cbe,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q47_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q47,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q47,0.1478,0,0.8522,14.7826,0,85.2174,25.578,25.827,24.4,115,115,cell
9982582c5778b126af58c958b5e9cfb4,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q48_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q48,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q48,0.0114,0,0.9886,1.1364,0,98.8636,22.786,22.467,44.5,88,88,water
05467a186d2447532ce98d5a9b1d5501,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q49_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q49,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q49,0.1915,0,0.8085,19.1489,0,80.8511,23.549,23.598,23.361,94,94,water
bebbec10f2ec6f8602292d02a23d4ecc,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q4a_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q4a,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q4a,0.25,0,0.75,25,0,75,25.015,24.611,26.162,92,92,energy
5ff163bcbc4e60dc27e1a654634a4d08,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,5,u3_biomacromolecules_unit_quiz_pool_q5_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q5,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q5,0.2477,0,0.7523,24.7706,0,75.2294,22.406,21.857,23.877,109,109,enzyme
40947b722bf9087e2c0a059280e34d43,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q6_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q6,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q6,0.0698,0,0.9302,6.9767,0,93.0233,22.473,23.083,16.375,86,86,water
ad9f60a262911103306c0dd8fd9750d0,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q7_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q7,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q7,0.0787,0,0.9213,7.8652,0,92.1348,22.251,21.517,34,89,89,water
0eb03370eba728e7c0b530df0fc5ce10,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,3,u3_biomacromolecules_unit_quiz_pool_q8_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q8,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q8,0.3483,0,0.6517,34.8315,0,65.1685,22.474,23.417,20.635,89,89,lipids
21c302bb6dbdfe811ae2eca1b35c1bf6,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,4,u3_biomacromolecules_unit_quiz_pool_q9_i1 UpdateRadioButton,u3_biomacromolecules_unit_quiz_pool_q9,biochem_nucleic-acids_quiz_u3_biomacromolecules_unit_quiz_pool_q9,0.1413,0,0.8587,14.1304,0,85.8696,22.286,22.146,23.323,92,92,protein
5f1f5b0512e8a65520d598dd2387e2b9,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_pH_define_DIGT,1,q1_i1 UpdateRadioButton,q1,biochem_pH_define_DIGT_q1,0.3333,0,1,33.3333,0,66.6667,0.667,0,2,3,3,acid
0ce39d1d918b52c1a7e1b43bce05e0d9,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_pH_define_DIGT,1,q2_i1 UpdateRadioButton,q2,biochem_pH_define_DIGT_q2,0.6667,0,1,66.6667,0,33.3333,22.667,11,28.5,3,3,protein
3165ef8daa2d3811a0512cc1985eec91,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_RNA_compared,2,q1_building_block_i1 UpdateRadioButton,q1_building_block,inline_na_DNA_RNA_compared_q1_building_block,0.7731,0,1.1621,21.197,0,78.803,4.681,3.896,7.6,392,401,dna
b177b88b6387619d19221f15637ea7e3,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_RNA_compared,2,q2_sugar_phosphate_backbone_i1 UpdateRadioButton,q2_sugar_phosphate_backbone,inline_na_DNA_RNA_compared_q2_sugar_phosphate_backbone,1.0252,0.0112,1.0364,39.2157,0.8403,59.944,49.852,45.869,55.811,355,357,dna
3d94ea554f6d54d7581ad1ccb16a767f,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_RNA_compared,2,q3_base_thats_diff_i1 UpdateRadioButton,q3_base_thats_diff,inline_na_DNA_RNA_compared_q3_base_thats_diff,0.4249,0,1.0116,19.3642,0,80.6358,46.539,44.859,53.463,344,346,dna
c906499be49a472d39bddce20b531141,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_structure,2,q1_bases_shown_in_JMOL_i1 UpdateRadioButton,q1_bases_shown_in_JMOL,inline_na_DNA_structure_q1_bases_shown_in_JMOL,0.1609,0.0032,1.0063,16.0883,0.3155,83.5962,1.202,0.434,5.115,317,317,structure
d15c223fdbccb53fc03a2107115b95a0,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_structure,2,q2_DNA_srand_arrangment_i1 UpdateRadioButton,q2_DNA_srand_arrangment,inline_na_DNA_structure_q2_DNA_srand_arrangment,0.1918,0,1.0126,18.239,0,81.761,21.638,20.146,28.328,318,318,dna
8a8c9d66acf41fcdd2b1f66e69c3cab2,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_structure,2,q3_DNA_alt_structure_i1 UpdateRadioButton,q3_DNA_alt_structure,inline_na_DNA_structure_q3_DNA_alt_structure,0.8774,0,1.0409,47.1698,0,52.8302,41.816,41.44,42.235,318,318,structure
14519c7827a454baad1403c5ae0e1b33,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_structure,2,q4_type_chem_bond_i1 UpdateRadioButton,q4_type_chem_bond,inline_na_DNA_structure_q4_type_chem_bond,0.3428,0.0106,1.0035,22.2615,0.7067,77.0318,44.191,39.355,60.338,283,283,dna
30558c8f22625f0b4867050501715f38,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_DNA_structure,2,q5_basepairing_rule_i1 UpdateRadioButton,q5_basepairing_rule,inline_na_DNA_structure_q5_basepairing_rule,0.2349,0.0036,1.0285,16.3701,0.3559,83.274,31.491,29.688,40.468,281,281,dna
5686ff6c3cd9603acd45d3106ae156aa,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_id_5end_3end,2,q1_5end_i1 UpdateRadioButton,q1_5end,inline_na_id_5end_3end_q1_5end,0.3253,0,1.0072,22.6506,0,77.3494,1.352,0.134,5.511,413,415,dna
d70f58b758b7a4025a38aca5deeb3b04,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_id_5end_3end,2,q2_DNA_ID_5end_3end_i1 UpdateRadioButton,q2_DNA_ID_5end_3end,inline_na_id_5end_3end_q2_DNA_ID_5end_3end,0.329,0.0078,0.9948,20.3655,0.7833,78.8512,31.931,28.88,43.481,380,383,dna
6eddf01f1cf53e5d7855bb78f36c9077,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_nitogenous_bases,2,q1_nitro_bases_i1 UpdateRadioButton,q1_nitro_bases,inline_na_nitogenous_bases_q1_nitro_bases,0.411,0.0125,1.0652,21.8045,1.0025,77.193,3.018,1.659,7.615,394,399,dna
fcf5081097979fa60da1a05a1c42bac9,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_nitogenous_bases,2,q2_adenine_i1 UpdateRadioButton,q2_adenine,inline_na_nitogenous_bases_q2_adenine,0.0641,0,1.0195,5.571,0,94.429,31.356,31.056,36.425,358,359,structure
073dd90a1d1b178108c13a71c67468cc,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_nitogenous_bases,2,q3_cytosine_i1 UpdateRadioButton,q3_cytosine,inline_na_nitogenous_bases_q3_cytosine,0.0927,0,1.0169,8.1461,0,91.8539,4.114,3.796,7.684,356,356,dna
1230b48d2b8c966b6d9a38ffa483faa5,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_nitogenous_bases,2,q4_guanine_i1 UpdateRadioButton,q4_guanine,inline_na_nitogenous_bases_q4_guanine,0.0644,0,1.0112,5.3221,0,94.6779,3.36,3.209,6.053,357,357,dna
d0592b6f7ff6cfbdf043ff6aeffae120,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_nitogenous_bases,2,q5_thymine_i1 UpdateRadioButton,q5_thymine,inline_na_nitogenous_bases_q5_thymine,0.0504,0,1.0084,4.7619,0,95.2381,2.756,2.455,8.775,357,357,dna
237914178c958403bc938098b0743769,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_nitogenous_bases,2,q6_uracil_i1 UpdateRadioButton,q6_uracil,inline_na_nitogenous_bases_q6_uracil,0.073,0,1.0281,6.4607,0,93.5393,2.541,2.209,7.348,356,356,dna
ea88a2b83b80e3c949973a52b6db9cbc,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_trinucleotide,2,q1_carbon_linked_to_base_i1 UpdateRadioButton,q1_carbon_linked_to_base,inline_na_trinucleotide_q1_carbon_linked_to_base,0.402,0,1.0076,20.1018,0,79.8982,2.753,0.36,12.266,386,393,water
055cd7fdd09acd0bcedd85fd076dc4ed,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_trinucleotide,2,q2_unlabeled_carbons_i1 UpdateRadioButton,q2_unlabeled_carbons,inline_na_trinucleotide_q2_unlabeled_carbons,0.1345,0,1.0056,13.1653,0,86.8347,31.081,32.129,24.17,355,357,water
aa4a9f58a6d37c138e7de334f732d53f,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_trinucleotide,3,q3_labeled_sugar_i1 UpdateRadioButton,q3_labeled_sugar,inline_na_trinucleotide_q3_labeled_sugar,0.3021,0,1.0107,29.1444,0,70.8556,33.41,29.902,41.908,372,374,water
ef6f567b92d647fb05f4d40f47153a60,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_trinucleotide,3,q4_carbon_above_sugar_i1 UpdateRadioButton,q4_carbon_above_sugar,inline_na_trinucleotide_q4_carbon_above_sugar,0.4732,0,1.0252,28.3912,0,71.6088,49.113,45.711,57.886,316,317,structure
f5e0a4c5771d8abe8c77456bea02670e,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",inline_na_trinucleotide,3,q5_carbon_below_sugar_i1 UpdateRadioButton,q5_carbon_below_sugar,inline_na_trinucleotide_q5_carbon_below_sugar,0.1661,0,1.0064,10.5431,0,89.4569,17.231,16.102,26.773,312,313,structure
